timestamp;value_co2;value_temp;value_hum;value_airpressure;value_light
2022-02-09T01:59:28.000Z;668.00;23.94;31.83;101227.69;0.00
2022-02-09T01:59:58.000Z;668.00;23.92;31.84;101228.92;0.00
2022-02-09T02:00:29.000Z;669.00;23.95;31.68;101229.14;0.00
2022-02-09T02:00:59.000Z;670.00;23.91;31.75;101228.14;0.00
2022-02-09T02:01:29.000Z;670.00;23.91;31.78;101225.63;0.00
2022-02-09T02:01:59.000Z;668.00;23.91;31.82;101230.15;0.00
2022-02-09T02:02:30.000Z;666.00;23.95;31.78;101231.98;0.00
2022-02-09T02:03:00.000Z;667.00;23.92;31.79;101235.66;0.00
2022-02-09T02:03:30.000Z;667.00;23.97;31.77;101233.25;0.00
2022-02-09T02:04:00.000Z;667.00;23.94;31.75;101231.38;0.00
2022-02-09T02:04:31.000Z;668.00;23.94;31.73;101234.98;0.00
2022-02-09T02:05:01.000Z;669.00;23.92;31.73;101234.66;0.00
2022-02-09T02:05:31.000Z;670.00;23.89;31.76;101233.66;0.00
2022-02-09T02:06:01.000Z;669.00;23.92;31.82;101235.98;0.00
2022-02-09T02:06:32.000Z;669.00;23.92;31.79;101234.81;0.00
2022-02-09T02:07:02.000Z;670.00;23.95;31.68;101239.62;0.00
2022-02-09T02:07:32.000Z;669.00;23.92;31.81;101238.45;0.00
2022-02-09T02:08:02.000Z;668.00;23.92;31.76;101231.98;0.00
2022-02-09T02:08:33.000Z;668.00;23.92;31.78;101234.33;0.00
2022-02-09T02:09:03.000Z;668.00;23.91;31.79;101238.05;0.00
2022-02-09T02:09:33.000Z;668.00;23.92;31.78;101238.67;0.00
2022-02-09T02:10:03.000Z;670.00;23.92;31.81;101234.31;0.00
2022-02-09T02:10:34.000Z;669.00;23.94;31.73;101233.11;0.00
2022-02-09T02:11:04.000Z;668.00;23.92;31.76;101240.06;0.00
2022-02-09T02:11:34.000Z;669.00;23.89;31.76;101236.50;0.00
2022-02-09T02:12:04.000Z;670.00;23.89;31.75;101240.51;0.00
2022-02-09T02:12:35.000Z;672.00;23.91;31.79;101232.66;0.00
2022-02-09T02:13:05.000Z;672.00;23.91;31.78;101239.89;0.00
2022-02-09T02:13:35.000Z;672.00;23.91;31.82;101241.14;0.00
2022-02-09T02:14:05.000Z;671.00;23.92;31.72;101237.71;0.00
2022-02-09T02:14:36.000Z;670.00;23.91;31.76;101241.12;0.00
2022-02-09T02:15:06.000Z;668.00;23.91;31.78;101240.34;0.00
2022-02-09T02:15:36.000Z;669.00;23.92;31.79;101241.12;0.00
2022-02-09T02:16:06.000Z;668.00;23.92;31.75;101236.56;0.00
2022-02-09T02:16:37.000Z;668.00;23.92;31.75;101238.99;0.00
2022-02-09T02:17:07.000Z;667.00;23.92;31.73;101236.66;0.00
2022-02-09T02:17:37.000Z;665.00;23.91;31.73;101241.84;0.00
2022-02-09T02:18:07.000Z;666.00;23.91;31.78;101237.92;0.00
2022-02-09T02:18:38.000Z;666.00;23.94;31.76;101240.23;0.00
2022-02-09T02:19:08.000Z;667.00;23.95;31.72;101236.31;0.00
2022-02-09T02:19:38.000Z;666.00;23.92;31.70;101236.98;0.00
2022-02-09T02:20:08.000Z;666.00;23.92;31.76;101238.89;0.00
2022-02-09T02:20:39.000Z;667.00;23.92;31.79;101235.56;0.00
2022-02-09T02:21:09.000Z;665.00;23.88;31.76;101236.77;0.00
2022-02-09T02:21:39.000Z;665.00;23.92;31.76;101234.50;0.00
2022-02-09T02:22:09.000Z;663.00;23.91;31.79;101233.70;0.00
2022-02-09T02:22:40.000Z;662.00;23.89;31.78;101231.77;0.00
2022-02-09T02:23:10.000Z;662.00;23.89;31.78;101229.60;0.00
2022-02-09T02:23:40.000Z;662.00;23.88;31.79;101230.61;0.00
2022-02-09T02:24:10.000Z;663.00;23.91;31.81;101230.03;0.00
2022-02-09T02:24:41.000Z;663.00;23.92;31.73;101226.69;0.00
2022-02-09T02:25:11.000Z;662.00;23.89;31.78;101229.86;0.00
2022-02-09T02:25:41.000Z;662.00;23.91;31.78;101229.81;0.00
2022-02-09T02:26:11.000Z;663.00;23.89;31.75;101226.19;0.00
2022-02-09T02:26:42.000Z;663.00;23.92;31.75;101225.35;0.00
2022-02-09T02:27:12.000Z;663.00;23.94;31.76;101224.52;0.00
2022-02-09T02:27:42.000Z;663.00;23.91;31.73;101223.41;0.00
2022-02-09T02:28:12.000Z;662.00;23.91;31.79;101227.19;0.00
2022-02-09T02:28:43.000Z;663.00;23.89;31.75;101227.09;0.00
2022-02-09T02:29:13.000Z;664.00;23.92;31.75;101223.45;0.00
2022-02-09T02:29:43.000Z;664.00;23.94;31.70;101221.89;0.00
2022-02-09T02:30:13.000Z;664.00;23.92;31.72;101223.90;0.00
2022-02-09T02:30:44.000Z;663.00;23.89;31.72;101222.25;0.00
2022-02-09T02:31:14.000Z;662.00;23.92;31.78;101223.02;0.00
2022-02-09T02:31:44.000Z;664.00;23.91;31.70;101226.28;0.00
2022-02-09T02:32:14.000Z;662.00;23.89;31.75;101220.41;0.00
2022-02-09T02:32:45.000Z;662.00;23.92;31.76;101219.83;0.00
2022-02-09T02:33:15.000Z;661.00;23.91;31.73;101222.94;0.00
2022-02-09T02:33:45.000Z;658.00;23.91;31.82;101217.81;0.00
2022-02-09T02:34:15.000Z;657.00;23.89;31.72;101220.38;0.00
2022-02-09T02:34:46.000Z;656.00;23.89;31.76;101221.27;0.00
2022-02-09T02:35:16.000Z;658.00;23.92;31.76;101217.44;0.00
2022-02-09T02:35:46.000Z;659.00;23.94;31.75;101218.44;0.00
2022-02-09T02:36:16.000Z;658.00;23.89;31.76;101212.72;0.00
2022-02-09T02:36:47.000Z;660.00;23.91;31.81;101214.98;0.00
2022-02-09T02:37:17.000Z;660.00;23.89;31.75;101212.48;0.00
2022-02-09T02:37:47.000Z;662.00;23.94;31.70;101215.48;0.00
2022-02-09T02:38:17.000Z;662.00;23.89;31.75;101215.48;0.00
2022-02-09T02:38:48.000Z;662.00;23.94;31.75;101214.82;0.00
2022-02-09T02:39:18.000Z;662.00;23.92;31.69;101216.38;0.00
2022-02-09T02:39:48.000Z;663.00;23.89;31.76;101216.39;0.00
2022-02-09T02:40:18.000Z;665.00;23.89;31.76;101213.88;0.00
2022-02-09T02:40:49.000Z;664.00;23.91;31.81;101213.98;0.00
2022-02-09T02:41:19.000Z;665.00;23.91;31.75;101215.27;0.00
2022-02-09T02:41:49.000Z;666.00;23.89;31.78;101208.91;0.00
2022-02-09T02:42:19.000Z;664.00;23.88;31.77;101210.35;0.00
2022-02-09T02:42:50.000Z;665.00;23.87;31.77;101211.65;0.00
2022-02-09T02:43:20.000Z;665.00;23.89;31.76;101209.19;0.00
2022-02-09T02:43:50.000Z;665.00;23.89;31.72;101210.65;0.00
2022-02-09T02:44:20.000Z;667.00;23.91;31.73;101208.75;0.00
2022-02-09T02:44:51.000Z;667.00;23.91;31.75;101211.12;0.00
2022-02-09T02:45:21.000Z;667.00;23.85;31.76;101208.14;0.00
2022-02-09T02:45:51.000Z;667.00;23.89;31.78;101207.53;0.00
2022-02-09T02:46:21.000Z;665.00;23.91;31.78;101207.64;0.00
2022-02-09T02:46:52.000Z;665.00;23.91;31.76;101204.34;0.00
2022-02-09T02:47:22.000Z;665.00;23.89;31.73;101205.52;0.00
2022-02-09T02:47:52.000Z;665.00;23.89;31.78;101210.19;0.00
2022-02-09T02:48:22.000Z;665.00;23.89;31.73;101207.77;0.00
2022-02-09T02:48:53.000Z;665.00;23.88;31.75;101208.20;0.00
2022-02-09T02:49:23.000Z;665.00;23.88;31.79;101204.53;0.00
2022-02-09T02:49:53.000Z;666.00;23.88;31.77;101208.37;0.00
2022-02-09T02:50:23.000Z;665.00;23.87;31.73;101210.55;0.00
2022-02-09T02:50:54.000Z;664.00;23.88;31.73;101206.68;0.00
2022-02-09T02:51:24.000Z;664.00;23.89;31.72;101199.62;0.00
2022-02-09T02:51:54.000Z;666.00;23.89;31.76;101201.90;0.00
2022-02-09T02:52:24.000Z;666.00;23.87;31.73;101200.67;0.00
2022-02-09T02:52:55.000Z;668.00;23.87;31.76;101200.89;0.00
2022-02-09T02:53:25.000Z;669.00;23.88;31.81;101200.62;0.00
2022-02-09T02:53:55.000Z;672.00;23.91;31.76;101200.85;0.00
2022-02-09T02:54:25.000Z;671.00;23.85;31.82;101201.02;0.00
2022-02-09T02:54:56.000Z;670.00;23.85;31.77;101200.11;0.00
2022-02-09T02:55:26.000Z;670.00;23.87;31.82;101202.28;0.00
2022-02-09T02:55:56.000Z;669.00;23.85;31.79;101196.66;0.00
2022-02-09T02:56:26.000Z;668.00;23.87;31.79;101200.50;0.00
2022-02-09T02:56:57.000Z;666.00;23.84;31.80;101195.59;0.00
2022-02-09T02:57:27.000Z;666.00;23.87;31.79;101197.51;0.00
2022-02-09T02:57:57.000Z;666.00;23.88;31.79;101200.89;0.00
2022-02-09T02:58:27.000Z;666.00;23.88;31.79;101204.12;0.00
2022-02-09T02:58:58.000Z;665.00;23.85;31.76;101200.96;0.00
2022-02-09T02:59:28.000Z;664.00;23.85;31.82;101204.56;0.00
2022-02-09T02:59:58.000Z;663.00;23.84;31.84;101202.36;0.00
2022-02-09T03:00:28.000Z;664.00;23.88;31.81;101205.12;0.00
2022-02-09T03:00:59.000Z;665.00;23.87;31.81;101204.30;0.00
2022-02-09T03:01:29.000Z;666.00;23.87;31.76;101202.23;0.00
2022-02-09T03:01:59.000Z;664.00;23.89;31.76;101200.18;0.00
2022-02-09T03:02:29.000Z;662.00;23.88;31.79;101202.39;0.00
2022-02-09T03:03:00.000Z;662.00;23.84;31.84;101201.39;0.00
2022-02-09T03:03:30.000Z;664.00;23.87;31.81;101202.89;0.00
2022-02-09T03:04:00.000Z;662.00;23.88;31.77;101202.57;0.00
2022-02-09T03:04:30.000Z;664.00;23.88;31.76;101203.88;0.00
2022-02-09T03:05:01.000Z;663.00;23.89;31.78;101204.06;0.00
2022-02-09T03:05:31.000Z;663.00;23.87;31.71;101200.28;0.00
2022-02-09T03:06:01.000Z;665.00;23.87;31.76;101203.58;0.00
2022-02-09T03:06:31.000Z;664.00;23.87;31.81;101201.01;0.00
2022-02-09T03:07:02.000Z;661.00;23.87;31.74;101202.12;0.00
2022-02-09T03:07:32.000Z;661.00;23.85;31.76;101199.67;0.00
2022-02-09T03:08:02.000Z;660.00;23.88;31.73;101203.66;0.00
2022-02-09T03:08:32.000Z;658.00;23.88;31.79;101199.23;0.00
2022-02-09T03:09:03.000Z;657.00;23.88;31.75;101199.84;0.00
2022-02-09T03:09:33.000Z;657.00;23.87;31.81;101201.01;0.00
2022-02-09T03:10:03.000Z;658.00;23.85;31.79;101200.45;0.00
2022-02-09T03:10:33.000Z;659.00;23.85;31.82;101200.05;0.00
2022-02-09T03:11:04.000Z;658.00;23.87;31.82;101199.55;0.00
2022-02-09T03:11:34.000Z;658.00;23.84;31.76;101200.28;0.00
2022-02-09T03:12:04.000Z;657.00;23.87;31.77;101198.07;0.00
2022-02-09T03:12:34.000Z;657.00;23.85;31.80;101199.78;0.00
2022-02-09T03:13:05.000Z;657.00;23.85;31.79;101197.84;0.00
2022-02-09T03:13:35.000Z;656.00;23.85;31.79;101198.45;0.00
2022-02-09T03:14:05.000Z;658.00;23.85;31.82;101199.69;0.00
2022-02-09T03:14:35.000Z;659.00;23.85;31.79;101198.69;0.00
2022-02-09T03:15:06.000Z;658.00;23.87;31.77;101201.73;0.00
2022-02-09T03:15:36.000Z;657.00;23.83;31.79;101203.31;0.00
2022-02-09T03:16:06.000Z;657.00;23.88;31.77;101203.24;0.00
2022-02-09T03:16:36.000Z;659.00;23.84;31.80;101201.53;0.00
2022-02-09T03:17:07.000Z;659.00;23.84;31.80;101205.20;0.00
2022-02-09T03:17:37.000Z;658.00;23.85;31.79;101202.78;0.00
2022-02-09T03:18:07.000Z;658.00;23.88;31.75;101205.73;0.00
2022-02-09T03:18:37.000Z;658.00;23.87;31.70;101204.80;0.00
2022-02-09T03:19:08.000Z;658.00;23.87;31.71;101201.75;0.00
2022-02-09T03:19:38.000Z;656.00;23.87;31.76;101202.67;0.00
2022-02-09T03:20:08.000Z;655.00;23.85;31.76;101203.62;0.00
2022-02-09T03:20:38.000Z;654.00;23.88;31.76;101200.78;0.00
2022-02-09T03:21:09.000Z;655.00;23.88;31.76;101195.88;0.00
2022-02-09T03:21:39.000Z;655.00;23.85;31.80;101198.57;0.00
2022-02-09T03:22:09.000Z;655.00;23.84;31.80;101196.83;0.00
2022-02-09T03:22:39.000Z;654.00;23.87;31.77;101196.12;0.00
2022-02-09T03:23:10.000Z;654.00;23.88;31.76;101193.30;0.00
2022-02-09T03:23:40.000Z;654.00;23.88;31.73;101192.92;0.00
2022-02-09T03:24:10.000Z;654.00;23.88;31.77;101195.71;0.00
2022-02-09T03:24:40.000Z;655.00;23.85;31.77;101193.83;0.00
2022-02-09T03:25:11.000Z;655.00;23.83;31.80;101192.09;0.00
2022-02-09T03:25:41.000Z;654.00;23.85;31.82;101189.80;0.00
2022-02-09T03:26:11.000Z;653.00;23.87;31.79;101195.17;0.00
2022-02-09T03:26:41.000Z;654.00;23.83;31.77;101199.02;0.00
2022-02-09T03:27:12.000Z;654.00;23.84;31.77;101201.08;0.00
2022-02-09T03:27:42.000Z;654.00;23.83;31.83;101201.08;0.00
2022-02-09T03:28:12.000Z;653.00;23.85;31.82;101197.27;0.00
2022-02-09T03:28:42.000Z;653.00;23.84;31.82;101194.59;0.00
2022-02-09T03:29:13.000Z;653.00;23.80;31.81;101194.61;0.00
2022-02-09T03:29:43.000Z;654.00;23.80;31.84;101194.11;0.00
2022-02-09T03:30:13.000Z;654.00;23.83;31.84;101196.69;0.00
2022-02-09T03:30:43.000Z;655.00;23.81;31.86;101191.67;0.00
2022-02-09T03:31:14.000Z;654.00;23.83;31.83;101190.04;0.00
2022-02-09T03:31:44.000Z;654.00;23.83;31.80;101193.23;0.00
2022-02-09T03:32:14.000Z;655.00;23.81;31.84;101193.06;0.00
2022-02-09T03:32:44.000Z;653.00;23.85;31.85;101193.94;0.00
2022-02-09T03:33:15.000Z;655.00;23.83;31.82;101190.72;0.00
2022-02-09T03:33:45.000Z;656.00;23.81;31.81;101193.00;0.00
2022-02-09T03:34:15.000Z;657.00;23.81;31.84;101192.45;0.00
2022-02-09T03:34:45.000Z;656.00;23.80;31.89;101190.78;0.00
2022-02-09T03:35:16.000Z;657.00;23.81;31.83;101189.78;0.00
2022-02-09T03:35:46.000Z;657.00;23.78;31.88;101195.90;0.00
2022-02-09T03:36:16.000Z;657.00;23.80;31.83;101192.89;0.00
2022-02-09T03:36:46.000Z;656.00;23.81;31.87;101188.05;0.00
2022-02-09T03:37:17.000Z;657.00;23.80;31.86;101190.88;0.00
2022-02-09T03:37:47.000Z;657.00;23.77;31.84;101189.39;0.00
2022-02-09T03:38:17.000Z;656.00;23.81;31.83;101189.22;0.00
2022-02-09T03:38:47.000Z;657.00;23.83;31.82;101182.81;0.00
2022-02-09T03:39:18.000Z;657.00;23.78;31.86;101188.26;0.00
2022-02-09T03:39:48.000Z;656.00;23.80;31.83;101188.16;0.00
2022-02-09T03:40:18.000Z;656.00;23.80;31.84;101183.75;0.00
2022-02-09T03:40:48.000Z;656.00;23.83;31.80;101185.92;0.00
2022-02-09T03:41:19.000Z;657.00;23.81;31.86;101183.80;0.00
2022-02-09T03:41:49.000Z;656.00;23.80;31.81;101184.92;0.00
2022-02-09T03:42:19.000Z;657.00;23.83;31.79;101186.03;0.00
2022-02-09T03:42:49.000Z;658.00;23.83;31.86;101179.67;0.00
2022-02-09T03:43:20.000Z;660.00;23.80;31.86;101176.17;0.00
2022-02-09T03:43:50.000Z;659.00;23.81;31.84;101177.45;0.00
2022-02-09T03:44:20.000Z;659.00;23.84;31.82;101178.61;0.00
2022-02-09T03:44:50.000Z;659.00;23.81;31.83;101183.69;0.00
2022-02-09T03:45:21.000Z;658.00;23.81;31.84;101176.11;0.00
2022-02-09T03:45:51.000Z;658.00;23.80;31.83;101185.81;0.00
2022-02-09T03:46:21.000Z;658.00;23.80;31.86;101176.50;0.00
2022-02-09T03:46:51.000Z;657.00;23.80;31.81;101176.12;0.00
2022-02-09T03:47:22.000Z;658.00;23.81;31.81;101180.62;0.00
2022-02-09T03:47:52.000Z;657.00;23.83;31.83;101185.07;0.00
2022-02-09T03:48:22.000Z;657.00;23.81;31.80;101182.41;0.00
2022-02-09T03:48:52.000Z;657.00;23.84;31.82;101177.89;0.00
2022-02-09T03:49:23.000Z;657.00;23.80;31.80;101181.23;0.00
2022-02-09T03:49:53.000Z;657.00;23.80;31.84;101176.91;0.00
2022-02-09T03:50:23.000Z;659.00;23.78;31.87;101183.60;0.00
2022-02-09T03:50:53.000Z;659.00;23.78;31.84;101176.73;0.00
2022-02-09T03:51:24.000Z;658.00;23.78;31.84;101180.36;0.00
2022-02-09T03:51:54.000Z;658.00;23.80;31.84;101180.91;0.00
2022-02-09T03:52:24.000Z;657.00;23.80;31.86;101180.30;0.00
2022-02-09T03:52:54.000Z;657.00;23.78;31.90;101183.30;0.00
2022-02-09T03:53:25.000Z;658.00;23.78;31.92;101186.31;0.00
2022-02-09T03:53:55.000Z;658.00;23.80;31.83;101183.94;0.00
2022-02-09T03:54:25.000Z;658.00;23.78;31.83;101181.77;0.00
2022-02-09T03:54:55.000Z;659.00;23.80;31.86;101181.88;0.00
2022-02-09T03:55:26.000Z;659.00;23.78;31.86;101181.77;0.00
2022-02-09T03:55:56.000Z;659.00;23.77;31.87;101178.78;0.00
2022-02-09T03:56:26.000Z;659.00;23.80;31.84;101179.45;0.00
2022-02-09T03:56:56.000Z;660.00;23.78;31.84;101176.41;0.00
2022-02-09T03:57:27.000Z;660.00;23.80;31.86;101177.67;0.00
2022-02-09T03:57:57.000Z;661.00;23.78;31.81;101176.44;0.00
2022-02-09T03:58:27.000Z;661.00;23.78;31.86;101173.91;0.00
2022-02-09T03:58:57.000Z;661.00;23.77;31.81;101175.19;0.00
2022-02-09T03:59:28.000Z;660.00;23.80;31.89;101172.62;0.00
2022-02-09T03:59:58.000Z;660.00;23.75;31.90;101172.28;0.00
2022-02-09T04:00:28.000Z;659.00;23.77;31.87;101175.80;0.00
2022-02-09T04:00:58.000Z;660.00;23.77;31.88;101173.79;0.00
2022-02-09T04:01:29.000Z;660.00;23.75;31.87;101175.36;0.00
2022-02-09T04:01:59.000Z;663.00;23.78;31.87;101172.78;0.00
2022-02-09T04:02:29.000Z;664.00;23.78;31.86;101172.73;0.00
2022-02-09T04:02:59.000Z;665.00;23.77;31.88;101174.70;0.00
2022-02-09T04:03:30.000Z;664.00;23.77;31.88;101171.39;0.00
2022-02-09T04:04:00.000Z;663.00;23.78;31.96;101170.68;0.00
2022-02-09T04:04:30.000Z;662.00;23.75;31.88;101172.96;0.00
2022-02-09T04:05:00.000Z;661.00;23.77;31.87;101170.39;0.00
2022-02-09T04:05:31.000Z;661.00;23.78;31.83;101168.55;0.00
2022-02-09T04:06:01.000Z;661.00;23.78;31.87;101167.53;0.00
2022-02-09T04:06:31.000Z;659.00;23.77;31.92;101168.70;0.00
2022-02-09T04:07:01.000Z;659.00;23.77;31.87;101164.36;0.00
2022-02-09T04:07:32.000Z;659.00;23.78;31.86;101165.75;0.00
2022-02-09T04:08:02.000Z;659.00;23.75;31.87;101165.09;0.00
2022-02-09T04:08:32.000Z;661.00;23.75;31.87;101164.92;0.00
2022-02-09T04:09:02.000Z;662.00;23.75;31.85;101160.84;0.00
2022-02-09T04:09:33.000Z;663.00;23.78;31.90;101160.31;0.00
2022-02-09T04:10:03.000Z;662.00;23.77;31.86;101157.80;0.00
2022-02-09T04:10:33.000Z;662.00;23.78;31.84;101163.69;0.00
2022-02-09T04:11:03.000Z;662.00;23.78;31.84;101161.98;0.00
2022-02-09T04:11:34.000Z;663.00;23.78;31.83;101160.42;0.00
2022-02-09T04:12:04.000Z;664.00;23.78;31.84;101156.57;0.00
2022-02-09T04:12:34.000Z;664.00;23.75;31.87;101155.84;0.00
2022-02-09T04:13:04.000Z;666.00;23.80;31.89;101154.67;0.00
2022-02-09T04:13:35.000Z;668.00;23.78;31.84;101160.36;0.00
2022-02-09T04:14:05.000Z;670.00;23.78;31.83;101164.33;0.00
2022-02-09T04:14:35.000Z;669.00;23.78;31.81;101161.83;0.00
2022-02-09T04:15:05.000Z;667.00;23.77;31.86;101164.42;0.00
2022-02-09T04:15:36.000Z;666.00;23.75;31.84;101157.34;0.00
2022-02-09T04:16:06.000Z;667.00;23.75;31.85;101159.47;0.00
2022-02-09T04:16:36.000Z;666.00;23.78;31.81;101161.89;0.00
2022-02-09T04:17:06.000Z;666.00;23.77;31.81;101158.12;0.00
2022-02-09T04:17:37.000Z;666.00;23.80;31.78;101163.81;0.00
2022-02-09T04:18:07.000Z;666.00;23.75;31.81;101161.08;0.00
2022-02-09T04:18:37.000Z;667.00;23.78;31.86;101161.81;0.00
2022-02-09T04:19:07.000Z;666.00;23.78;31.80;101161.64;0.00
2022-02-09T04:19:38.000Z;664.00;23.75;31.82;101162.20;0.00
2022-02-09T04:20:08.000Z;664.00;23.78;31.81;101155.17;0.00
2022-02-09T04:20:38.000Z;665.00;23.77;31.87;101156.34;0.00
2022-02-09T04:21:08.000Z;663.00;23.75;31.81;101151.56;0.00
2022-02-09T04:21:39.000Z;664.00;23.71;31.88;101157.31;0.00
2022-02-09T04:22:09.000Z;664.00;23.74;31.88;101159.09;0.00
2022-02-09T04:22:39.000Z;665.00;23.74;31.88;101153.39;0.00
2022-02-09T04:23:09.000Z;665.00;23.71;31.89;101154.19;0.00
2022-02-09T04:23:40.000Z;664.00;23.73;31.87;101158.46;0.00
2022-02-09T04:24:10.000Z;665.00;23.75;31.94;101154.95;0.00
2022-02-09T04:24:40.000Z;665.00;23.74;31.94;101155.80;0.00
2022-02-09T04:25:10.000Z;665.00;23.74;31.90;101159.55;0.00
2022-02-09T04:25:41.000Z;664.00;23.73;31.94;101158.71;0.00
2022-02-09T04:26:11.000Z;665.00;23.71;31.91;101155.14;0.00
2022-02-09T04:26:41.000Z;664.00;23.73;31.85;101161.31;0.00
2022-02-09T04:27:11.000Z;665.00;23.75;31.91;101159.30;0.00
2022-02-09T04:27:42.000Z;664.00;23.75;31.90;101158.15;0.00
2022-02-09T04:28:12.000Z;663.00;23.71;31.91;101157.48;0.00
2022-02-09T04:28:42.000Z;663.00;23.74;31.91;101160.23;0.00
2022-02-09T04:29:12.000Z;662.00;23.74;31.88;101158.00;0.00
2022-02-09T04:29:43.000Z;663.00;23.73;31.87;101158.74;0.00
2022-02-09T04:30:13.000Z;662.00;23.73;31.93;101160.25;0.00
2022-02-09T04:30:43.000Z;664.00;23.74;31.84;101163.09;0.00
2022-02-09T04:31:13.000Z;664.00;23.74;31.88;101161.02;0.00
2022-02-09T04:31:44.000Z;663.00;23.74;31.85;101155.41;0.00
2022-02-09T04:32:14.000Z;661.00;23.73;31.94;101158.35;0.00
2022-02-09T04:32:44.000Z;662.00;23.73;31.85;101157.81;0.00
2022-02-09T04:33:14.000Z;661.00;23.73;31.85;101159.30;0.00
2022-02-09T04:33:45.000Z;660.00;23.75;31.88;101159.30;0.00
2022-02-09T04:34:15.000Z;660.00;23.73;31.88;101164.75;0.00
2022-02-09T04:34:45.000Z;659.00;23.73;31.85;101159.51;0.00
2022-02-09T04:35:15.000Z;659.00;23.74;31.88;101162.20;0.00
2022-02-09T04:35:46.000Z;657.00;23.74;31.90;101156.23;0.00
2022-02-09T04:36:16.000Z;656.00;23.73;31.87;101161.64;0.00
2022-02-09T04:36:46.000Z;657.00;23.74;31.87;101153.89;0.00
2022-02-09T04:37:16.000Z;655.00;23.71;31.91;101161.58;0.00
2022-02-09T04:37:47.000Z;652.00;23.70;31.89;101155.88;0.00
2022-02-09T04:38:17.000Z;652.00;23.73;31.91;101157.47;0.00
2022-02-09T04:38:47.000Z;652.00;23.73;31.94;101154.03;0.00
2022-02-09T04:39:17.000Z;652.00;23.73;31.87;101158.88;0.00
2022-02-09T04:39:48.000Z;653.00;23.73;31.90;101153.30;0.00
2022-02-09T04:40:18.000Z;653.00;23.74;31.91;101154.87;0.00
2022-02-09T04:40:48.000Z;652.00;23.74;31.87;101158.53;0.00
2022-02-09T04:41:18.000Z;650.00;23.74;31.90;101155.95;0.00
2022-02-09T04:41:49.000Z;650.00;23.73;31.85;101156.41;0.00
2022-02-09T04:42:19.000Z;651.00;23.73;31.88;101155.91;0.00
2022-02-09T04:42:49.000Z;652.00;23.71;31.82;101156.64;0.00
2022-02-09T04:43:19.000Z;652.00;23.74;31.88;101155.30;0.00
2022-02-09T04:43:50.000Z;654.00;23.71;31.93;101156.52;0.00
2022-02-09T04:44:20.000Z;654.00;23.74;31.88;101152.07;0.00
2022-02-09T04:44:50.000Z;654.00;23.74;31.90;101153.19;0.00
2022-02-09T04:45:20.000Z;654.00;23.73;31.90;101151.19;0.00
2022-02-09T04:45:51.000Z;653.00;23.71;31.96;101151.36;0.00
2022-02-09T04:46:21.000Z;654.00;23.73;31.91;101155.38;0.00
2022-02-09T04:46:51.000Z;655.00;23.71;31.89;101153.70;0.00
2022-02-09T04:47:21.000Z;655.00;23.73;31.93;101155.86;0.00
2022-02-09T04:47:52.000Z;657.00;23.70;31.89;101156.02;0.00
2022-02-09T04:48:22.000Z;657.00;23.71;31.88;101154.58;0.00
2022-02-09T04:48:52.000Z;657.00;23.74;31.81;101154.17;0.00
2022-02-09T04:49:22.000Z;657.00;23.74;31.90;101151.30;0.00
2022-02-09T04:49:53.000Z;657.00;23.74;31.88;101150.62;0.00
2022-02-09T04:50:23.000Z;655.00;23.77;31.84;101147.50;0.00
2022-02-09T04:50:53.000Z;656.00;23.75;31.85;101149.09;0.00
2022-02-09T04:51:23.000Z;654.00;23.67;31.94;101144.58;0.00
2022-02-09T04:51:54.000Z;653.00;23.73;31.90;101149.97;0.00
2022-02-09T04:52:24.000Z;654.00;23.75;31.87;101144.95;0.00
2022-02-09T04:52:54.000Z;655.00;23.77;31.86;101146.28;0.00
2022-02-09T04:53:24.000Z;653.00;23.77;31.78;101143.50;0.00
2022-02-09T04:53:55.000Z;654.00;23.80;31.80;101144.30;0.00
2022-02-09T04:54:25.000Z;655.00;23.77;31.78;101138.92;0.00
2022-02-09T04:54:55.000Z;654.00;23.81;31.78;101144.84;0.00
2022-02-09T04:55:25.000Z;655.00;23.80;31.80;101141.71;0.00
2022-02-09T04:55:56.000Z;656.00;23.80;31.75;101144.91;0.00
2022-02-09T04:56:26.000Z;657.00;23.78;31.80;101141.94;0.00
2022-02-09T04:56:56.000Z;658.00;23.83;31.77;101138.77;0.00
2022-02-09T04:57:26.000Z;657.00;23.81;31.77;101145.80;0.00
2022-02-09T04:57:57.000Z;657.00;23.83;31.74;101140.38;0.00
2022-02-09T04:58:27.000Z;658.00;23.78;31.74;101143.61;0.00
2022-02-09T04:58:57.000Z;658.00;23.80;31.86;101138.47;0.00
2022-02-09T04:59:27.000Z;657.00;23.81;31.83;101136.26;0.00
2022-02-09T04:59:58.000Z;657.00;23.84;31.77;101137.31;0.00
2022-02-09T05:00:28.000Z;658.00;23.87;31.77;101136.58;0.00
2022-02-09T05:00:58.000Z;658.00;23.88;31.72;101135.36;0.00
2022-02-09T05:01:28.000Z;658.00;23.84;31.76;101139.63;0.00
2022-02-09T05:01:59.000Z;657.00;23.84;31.74;101130.33;0.00
2022-02-09T05:02:29.000Z;657.00;23.87;31.71;101134.56;0.00
2022-02-09T05:02:59.000Z;658.00;23.78;31.80;101132.67;0.00
2022-02-09T05:03:29.000Z;658.00;23.73;31.98;101131.77;0.00
2022-02-09T05:04:00.000Z;658.00;23.58;32.11;101134.16;0.00
